編號,縣市別,診所名稱,順天堂,莊松榮,立康(康福顆粒),勝昌,勸奉堂,華佗,天一,漢聖,天明,科達,富田,仙豐,更新時間,公費清冠一號,自費清冠一號,星期日特約門診,診療長新冠症狀,是否提供公費,電話,地址,,,,,,,,,,,
963,彰化縣,寶山中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,04-7988373,彰化縣彰化縣伸港鄉大同村大同9街137號,,,,,,,,,,,
964,彰化縣,皇誠中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,04-7270115,彰化縣彰化市和調里工校街25號1樓,,,,,,,,,,,
965,彰化縣,冠頤中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,04-7282817,彰化縣彰化市三民路257號,,,,,,,,,,,
966,彰化縣,陽明中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,04-7772701,彰化縣鹿港鎮玉順里中山路402號,,,,,,,,,,,
967,南投縣,承心中醫診所,0,5,0,0,0,10,10,0,30,0,15,0,2023-02-09 12:52:42,是,是,,是,是,049-2310628,南投縣草屯鎮草鞋墩一街5、7號1F,,,,,,,,,,,
968,南投縣,和平中醫診所,0,0,0,0,0,0,0,0,20,0,0,0,2023-02-09 09:08:43,是,是,,是,是,049-2770607,南投縣水里鄉民權路252號,,,,,,,,,,,
969,南投縣,德安中醫診所,0,0,0,0,0,3,0,0,6,0,0,0,2023-02-09 08:22:43,是,,,是,是,049-2207649,南投縣南投市彰南路2段510號,,,,,,,,,,,
970,南投縣,瑞龍堂中醫診所,0,0,0,0,20,0,0,0,0,0,0,0,2023-02-09 11:52:12,是,是,,是,是,049-2732055,南投縣名間鄉彰南路186號,,,,,,,,,,,
971,南投縣,首茗中醫診所,0,0,0,0,40,22,0,0,0,0,23,0,2023-02-09 11:14:52,是,是,,是,是,049-2985015,南投縣埔里鎮東華路120號1F,,,,,,,,,,,
972,南投縣,一品堂中醫診所,0,5,0,0,0,0,0,0,0,0,0,0,2023-02-09 10:49:45,是,是,,是,是,049-2228696,南投縣南投市復興路78號,,,,,,,,,,,
973,南投縣,民生中醫診所,0,0,0,0,0,0,0,14,0,0,0,0,2023-02-09 10:09:12,是,是,,是,是,049-2423825,南投縣埔里鎮民生路137號1樓,,,,,,,,,,,
974,南投縣,維康中醫診所,0,0,0,0,81,0,0,0,0,0,0,0,2023-02-08 16:53:16,是,是,是,是,是,049-2240557,南投縣南投市三和一路87號,,,,,,,,,,,
975,南投縣,永安中醫診所,0,10,0,0,0,0,0,0,100,0,0,0,2023-02-08 13:26:42,是,是,,是,是,049-2323166,南投縣南投縣草屯鎮明賢街一段28號,,,,,,,,,,,
976,南投縣,濟生中醫診所,0,0,0,0,0,30,0,0,0,0,0,0,2023-02-07 09:52:08,是,是,,是,是,049-2900719,南投縣埔里鎮中正路435號,,,,,,,,,,,
977,南投縣,隆安中醫診所,0,30,0,0,0,200,0,0,0,0,0,0,2023-02-07 09:07:43,是,是,是,是,是,049-2222317,南投縣南投市彰南路2段8號,,,,,,,,,,,
978,南投縣,鼎億堂中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2023-02-06 18:22:38,是,是,,是,是,049-2642557,南投縣南投縣竹山鎮集山路三段213號,,,,,,,,,,,
979,南投縣,元和堂中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2023-02-06 17:11:24,是,是,,是,是,049-2371150,南投縣南投市仁德路57號,,,,,,,,,,,
980,南投縣,十方中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2023-02-02 18:09:01,是,是,,是,是,049-2996279,南投縣埔里鎮西安路1段333號,,,,,,,,,,,
981,南投縣,詠祥中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2023-02-02 12:47:10,是,是,,是,是,049-2240366,南投縣南投市中山街191號1樓,,,,,,,,,,,
982,南投縣,聖明中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2023-02-02 11:27:10,是,是,,是,是,049-2302979,南投縣草屯鎮碧山南路30號,,,,,,,,,,,
983,南投縣,冠雲中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-26 01:21:38,是,是,是,是,是,049-2987150,南投縣埔里鎮中山路2段351號,,,,,,,,,,,
984,南投縣,台中榮民總醫院埔里分院,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2990833,南投縣埔里鎮榮光路1號,,,,,,,,,,,
985,南投縣,竹山秀傳醫院,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2624266,南投縣竹山鎮集山路2段75號,,,,,,,,,,,
986,南投縣,埔里基督教醫院,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2912151,南投縣埔里鎮鐵山路1號,,,,,,,,,,,
987,南投縣,聖恩中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2220565,南投縣南投市嘉和北路17.19號1樓,,,,,,,,,,,
988,南投縣,順安中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2222603,南投縣南投市大同街149號,,,,,,,,,,,
989,南投縣,富康中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2242625,南投縣南投市祖祠路275號1樓,,,,,,,,,,,
990,南投縣,禾安中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2233385,南投縣南投市民族路260號,,,,,,,,,,,
991,南投縣,福氣中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2372567,南投縣草屯鎮虎山路69號1F,,,,,,,,,,,
992,南投縣,施治寰中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2906847,南投縣埔里鎮南昌街183號,,,,,,,,,,,
993,南投縣,福康中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2997879,南投縣埔里鎮中山路2段92號,,,,,,,,,,,
994,南投縣,大眾中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2995333,南投縣埔里鎮南昌街202號,,,,,,,,,,,
995,南投縣,元濟中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2906386,南投縣埔里鎮中華路257號,,,,,,,,,,,
996,南投縣,普仁中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2930375,南投縣埔里鎮東峰路19號,,,,,,,,,,,
997,南投縣,裕生中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2423232,南投縣埔里鎮四維路26~1號1F,,,,,,,,,,,
998,南投縣,平安中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2900788,南投縣埔里鎮八德路12-2號1樓,,,,,,,,,,,
999,南投縣,晟瑞中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2989893,南投縣埔里鎮信義路335巷1號1樓,,,,,,,,,,,
1000,南投縣,明山中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2334377,南投縣草屯鎮炎峰街17號,,,,,,,,,,,
1001,南投縣,蒼生中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2334747,南投縣草屯鎮草溪路959號,,,,,,,,,,,
1002,南投縣,洪日宏中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2339387,南投縣草屯鎮太平路1段503號1樓,,,,,,,,,,,
1003,南投縣,鴻濟中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2356969,南投縣草屯鎮碧山南路112-1號,,,,,,,,,,,
1004,南投縣,宏昌中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2380168,南投縣草屯鎮虎山路827號,,,,,,,,,,,
1005,南投縣,開明堂中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2393299,南投縣草屯鎮虎山路519號,,,,,,,,,,,
1006,南投縣,豐本中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2338895,南投縣草屯鎮中山街216號,,,,,,,,,,,
1007,南投縣,唐中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2331258,南投縣草屯鎮新生路169號,,,,,,,,,,,
1008,南投縣,言臻中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2367569,南投縣草屯鎮太平路2段198號1F,,,,,,,,,,,
1009,南投縣,永隆中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2390030,南投縣草屯鎮太平路1段95~1號1、2樓,,,,,,,,,,,
1010,南投縣,萬安中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2649649,南投縣竹山鎮集山路3段785號,,,,,,,,,,,
1011,南投縣,大明中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2654936,南投縣竹山鎮大明路183號,,,,,,,,,,,
1012,南投縣,佑生中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2737111,南投縣名間鄉員集路126號,,,,,,,,,,,
1013,南投縣,保生堂中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2771199,南投縣水里鄉民權路130號,,,,,,,,,,,
1014,南投縣,寶光中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2871209,南投縣水里鄉民族路356號1樓,,,,,,,,,,,
1015,南投縣,中興大愛中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2331339,南投縣南投縣南投市學藝路5號,,,,,,,,,,,
1016,南投縣,坤融中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2233336,南投縣南投市中山街154號1F,,,,,,,,,,,
1017,南投縣,智全中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2424245,南投縣埔里鎮南興街279號,,,,,,,,,,,
1018,南投縣,惠群中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2630702,南投縣竹山鎮橫街60號,,,,,,,,,,,
1019,南投縣,益品安中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,049-2777153,南投縣水里鄉民生路387號1樓,,,,,,,,,,,
1020,雲林縣,源茂中醫診所,15,0,0,25,0,35,8,0,0,0,0,0,2023-02-09 12:18:38,是,是,,是,是,05-7825282,雲林縣北港鎮大同里大同路120號,,,,,,,,,,,
1021,雲林縣,建成中醫診所,0,12,0,0,0,16,0,0,0,0,0,0,2023-02-09 09:24:13,是,是,,是,是,05-5865603,雲林縣西螺鎮光華里延平路400號,,,,,,,,,,,
1022,雲林縣,元氣堂中醫診所,0,0,0,0,0,25,0,30,0,0,0,0,2023-02-09 08:57:43,是,是,,是,是,05-6327568,雲林縣虎尾鎮東明路126號,,,,,,,,,,,
1023,雲林縣,光晟中醫診所,0,8,0,0,0,1,0,0,0,0,0,0,2023-02-09 08:47:18,是,是,,是,是,05-6322580,雲林縣虎尾鎮公安里林森路1段360巷7-2號,,,,,,,,,,,
1024,雲林縣,國際中醫診所,5,0,0,10,0,0,0,0,0,0,0,0,2023-02-09 08:44:09,是,是,,是,是,05-5968379,雲林縣斗南鎮民權路31號,,,,,,,,,,,
1025,雲林縣,扶原中醫診所,0,0,0,0,0,40,0,0,0,0,0,0,2023-02-09 08:37:28,是,是,,是,是,05-6966778,雲林縣崙背鄉大業路28號,,,,,,,,,,,
1026,雲林縣,張中醫診所,0,0,0,0,0,10,0,0,0,0,0,0,2023-02-09 08:03:12,是,是,是,是,是,05-6364443,雲林縣虎尾鎮中山路25號1樓,,,,,,,,,,,
1027,雲林縣,弘恩中醫診所,0,10,0,0,0,10,0,0,0,0,0,0,2023-02-09 11:43:54,是,是,是,是,是,05-5376316,雲林縣雲林縣斗六市中華路288號1樓,,,,,,,,,,,
1028,雲林縣,安賢中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2023-02-09 11:16:53,是,,,是,是,05-5362968,雲林縣斗六市上海路136號1樓,,,,,,,,,,,
1029,雲林縣,文心中醫診所,0,28,0,0,0,25,6,0,0,0,0,0,2023-02-08 11:49:18,是,是,,是,是,05-5883690,雲林縣西螺鎮福興路165-2號,,,,,,,,,,,
1030,雲林縣,泰成中醫診所,0,0,0,0,0,0,5,0,0,0,0,0,2023-02-08 11:35:46,是,,,是,是,05-5899108,雲林縣林內鄉中山路2-3號,,,,,,,,,,,
1031,雲林縣,國賢中醫診所,0,0,0,0,20,0,0,0,0,0,0,0,2023-02-07 14:19:10,是,是,,是,是,05-5338350,雲林縣雲林縣斗六市明德北路3段355號,,,,,,,,,,,
1032,雲林縣,至善中醫診所,0,0,0,0,0,10,0,0,0,0,0,0,2023-02-07 11:29:09,是,是,,是,是,05-6320799,雲林縣虎尾鎮新興里光復路303號,,,,,,,,,,,
1033,雲林縣,明德堂中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2023-02-02 00:09:03,是,,,,是,05-6337876,雲林縣虎尾鎮民族路23-3號,,,,,,,,,,,
1034,雲林縣,一品堂中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2023-02-01 16:07:40,是,是,是,是,是,05-5378567,雲林縣斗六市忠孝里永安路46號,,,,,,,,,,,
1035,雲林縣,天主教若瑟醫院,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-27 20:13:07,是,是,,是,是,05-6337333,雲林縣虎尾鎮新生路74號,,,,,,,,,,,
1036,雲林縣,東方虎尾中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-27 15:23:06,是,是,,是,是,05-6364978,雲林縣虎尾鎮中正路329號,,,,,,,,,,,
1037,雲林縣,雲林基督教醫院,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,05-5871111#5115,雲林縣西螺鎮新豐里市場南路375號,,,,,,,,,,,
1038,雲林縣,中國醫藥大學北港附設醫院,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,05-7837901#8858,雲林縣北港鎮新街里新德路123號,,,,,,,,,,,
1039,雲林縣,虎尾鎮農會附設中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,05-6337375,雲林縣虎尾鎮新興里光復路185號,,,,,,,,,,,
1040,雲林縣,黃憲唐中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,0928-924812,雲林縣斗六市北平路42號,,,,,,,,,,,
1041,雲林縣,上祐中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,05-5329998,雲林縣斗六市民生南路107號,,,,,,,,,,,
1042,雲林縣,崇德中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,05-5371889,雲林縣斗六市文化路69號,,,,,,,,,,,
1043,雲林縣,菩義霖中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,05-5955765,雲林縣斗南鎮新興街130號,,,,,,,,,,,
1044,雲林縣,南光中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,05-6364669,雲林縣虎尾鎮新生路62-1號1樓,,,,,,,,,,,
1045,雲林縣,一品堂虎尾中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,05-6338336,雲林縣虎尾鎮信義路38號、40號之1樓,,,,,,,,,,,
1046,雲林縣,復春中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,05-5862721,雲林縣西螺鎮正興里光復西路120號,,,,,,,,,,,
1047,雲林縣,至誠堂中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,05-7836619,雲林縣北港鎮南安里光明路37號,,,,,,,,,,,
1048,雲林縣,一古堂中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,05-5846008,雲林縣莿桐鄉中正路66巷19之2號,,,,,,,,,,,
1049,雲林縣,宏安中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,05-5990505,雲林縣二崙鄉中山路171號,,,,,,,,,,,
1050,雲林縣,陳銘斌中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,05-7852662,雲林縣水林鄉水北村水林路104號,,,,,,,,,,,
1051,雲林縣,永傳中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,"05-6976502,0961-119290",雲林縣褒忠鄉中民路133號,,,,,,,,,,,
1052,嘉義市,中和中醫診所,0,20,0,0,30,10,0,0,0,0,0,0,2023-02-09 00:24:48,是,是,,是,是,05-2273543,嘉義市民族路806、808號,,,,,,,,,,,
1053,嘉義市,吉祥中醫診所,0,0,0,0,0,0,0,0,10,0,0,0,2023-02-09 11:34:56,是,,,是,是,05-2230229,嘉義市東區興業東路317號,,,,,,,,,,,
1054,嘉義市,寶雅中醫診所,0,0,0,0,29,0,5,0,0,0,0,0,2023-02-08 19:51:54,是,是,,是,是,05-2352200,嘉義市興業西路149號,,,,,,,,,,,
1055,嘉義市,安美中醫診所,22,0,0,0,20,0,0,0,0,0,0,0,2023-02-08 13:58:00,是,是,,是,是,05-2774599,嘉義市東區博東路303號,,,,,,,,,,,
1056,嘉義市,慈仁中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2023-02-06 17:00:59,是,是,,是,是,05-2258837,嘉義市志昇街71號,,,,,,,,,,,
1057,嘉義市,芳安中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,05-2289916#1200,嘉義市東區芳安路103號,,,,,,,,,,,
1058,嘉義市,立仁中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,05-2232188,嘉義市東區立仁路331號,,,,,,,,,,,
1059,嘉義市,林臻瑋中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,05-2779867,嘉義市民權路120-6號,,,,,,,,,,,
1060,嘉義市,新民中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,05-2837170,嘉義市西區市新民路703號2F,,,,,,,,,,,
1061,嘉義市,嘉冠中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,05-2222354,嘉義市忠義街174號,,,,,,,,,,,
1062,嘉義市,榮光中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,05-2340005,嘉義市文化路461號,,,,,,,,,,,
1063,嘉義市,安和中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,05-2331959,嘉義市西區友忠路935-1號,,,,,,,,,,,
1064,嘉義市,康慧中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,05-2361836,嘉義市西區興業西路124號,,,,,,,,,,,
1065,嘉義市,星嘉中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,05-2839696,嘉義市上海路167號,,,,,,,,,,,
1066,嘉義縣,信昌中醫診所,0,2,0,0,0,12,10,20,0,0,0,0,2023-02-09 10:28:41,是,是,,是,是,"05-2265736,2265739",嘉義縣民雄鄉安和路55號,,,,,,,,,,,
1067,嘉義縣,鄭滄海中醫診所,0,0,0,5,0,12,3,20,0,0,0,0,2023-02-08 18:33:34,是,是,是,是,是,05-2261028,嘉義縣民雄鄉中樂路75號,,,,,,,,,,,
1068,嘉義縣,里仁中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2023-02-06 14:23:59,是,是,,是,是,05-3661799,嘉義縣朴子市八德路47號,,,,,,,,,,,
1069,嘉義縣,承德中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-29 17:32:34,是,是,是,是,是,05-3418768,嘉義縣義竹鄉仁里村377號,,,,,,,,,,,
1070,嘉義縣,康寶中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,05-3470068,嘉義縣布袋鎮太平路102號,,,,,,,,,,,
1071,嘉義縣,明ㄧ中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,05 3805181,嘉義縣六腳鄉蒜南村五鄰400號,,,,,,,,,,,
1072,嘉義縣,明琡中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,05-2522327,嘉義縣大埔鄉大埔路自強巷22號,,,,,,,,,,,
1073,嘉義縣,重安中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,05-3709166,嘉義縣朴子市大同路262-1號,,,,,,,,,,,
1074,嘉義縣,佑昇中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,05-3799612,嘉義縣朴子市開元路382號,,,,,,,,,,,
1075,嘉義縣,佳和中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,05-3702266,嘉義縣朴子市大同路149號,,,,,,,,,,,
1076,台南市,復華中醫診所,0,33,0,0,33,389,89,129,0,0,0,0,2023-02-09 12:50:25,是,是,是,是,是,06-3135819,台南市永康區忠孝路3號,,,,,,,,,,,
1077,台南市,育慧中醫診所,0,10,100,0,15,0,108,40,460,0,2,0,2023-02-09 12:42:52,是,是,是,是,是,06-2016008,台南巿永康區永康街133號,,,,,,,,,,,
1078,台南市,健宏中醫聯合診所,0,37,0,0,23,360,60,76,0,0,0,0,2023-02-09 12:37:16,是,是,,是,是,06-2317819,台南市永康區四維街2號1樓,,,,,,,,,,,
1079,台南市,朝順中醫診所,0,35,0,0,31,0,25,9,19,0,0,0,2023-02-09 12:27:11,是,是,,是,是,06-2507158,台南市北區文賢路606號,,,,,,,,,,,
1080,台南市,鄭守柔中醫診所,29,0,0,0,0,0,23,0,0,1,0,0,2023-02-09 12:26:38,是,是,,是,是,06-2139322,台南巿中西區慶中街2號,,,,,,,,,,,
1081,台南市,佛德中醫診所,0,0,0,0,0,0,90,0,0,0,0,0,2023-02-09 12:16:41,是,是,,是,是,06-2701177,台南巿仁德區中山路275號,,,,,,,,,,,
1082,台南市,章如瑛中醫診所,47,0,0,0,0,0,21,0,0,0,10,0,2023-02-09 09:45:12,是,,,是,是,06-2086666,台南市東區怡東路46號,,,,,,,,,,,
1083,台南市,禾豐中醫診所,0,3,0,0,0,0,8,0,0,0,0,0,2023-02-09 09:36:42,是,是,,是,是,06-2813126,台南市北區北安路一段187號,,,,,,,,,,,
1084,台南市,民權馬光中醫診所,12,45,0,0,0,0,0,0,0,0,0,0,2023-02-09 09:31:58,是,是,,是,是,06-2236608,台南市中西區民權路二段100號,,,,,,,,,,,
1085,台南市,崇學馬光中醫診所,0,38,0,0,0,0,0,0,70,0,0,0,2023-02-09 09:29:49,是,是,,是,是,06-2677018,台南市東區龍山里崇學路195號1樓,,,,,,,,,,,
1086,台南市,成功馬光中醫診所,10,35,0,0,0,0,0,0,105,0,0,0,2023-02-09 09:27:53,是,是,,是,是,06-2355366,台南市東區長榮路三段121號1、2樓,,,,,,,,,,,
1087,台南市,百合馬光中醫診所,0,40,0,0,0,0,0,0,100,0,0,0,2023-02-09 09:26:46,是,是,,是,是,06-2368068,台南市永康區六合里華二路350號1、2樓及352號1樓,,,,,,,,,,,
1088,台南市,光復中醫診所,0,0,15,0,0,0,0,0,0,0,0,0,2023-02-09 09:07:02,是,是,,是,是,06-2739797,台南巿永康區永大路二段257號,,,,,,,,,,,
1089,台南市,大大中醫診所,0,0,0,0,10,10,5,0,100,0,0,0,2023-02-09 08:59:59,是,是,,是,是,06-6355066,台南巿新營區新進路47號,,,,,,,,,,,
1090,台南市,邱碧瑩中醫診所,0,0,0,0,0,0,3,0,0,5,0,0,2023-02-09 08:56:34,是,是,,是,是,06-2813369,台南巿北區公園路778號,,,,,,,,,,,
1091,台南市,成功朝順中醫診所,0,15,0,0,10,0,4,0,9,0,0,0,2023-02-09 08:53:25,是,是,,是,是,06-2817589,台南市北區西門路21、23、25號,,,,,,,,,,,
1092,台南市,衛生福利部嘉南療養院,0,0,66.33,0,0,0,0,0,0,0,0,0,2023-02-09 08:49:28,是,是,,是,是,06-2795019,台南市仁德區裕忠路539號,,,,,,,,,,,
1093,台南市,漢中中醫診所,0,24,0,0,0,0,0,0,0,0,0,0,2023-02-09 08:38:22,是,是,,是,是,06-2829068,台南市北區西門路四段236號,,,,,,,,,,,
1094,台南市,澄美中醫診所,26,4,0,0,0,250,25,0,0,0,0,0,2023-02-09 08:23:43,是,是,是,是,是,06-3588111,台南市中西區和緯路五段191號,,,,,,,,,,,
1095,台南市,晨康中醫診所,0,0,0,0,0,7,27,0,0,0,7,0,2023-02-09 08:02:27,是,是,,是,是,06-2557228,台南市安南區安中路一段227號,,,,,,,,,,,
1096,台南市,敦品中醫診所,0,0,0,0,0,11,22,0,0,0,11,0,2023-02-09 08:01:03,是,是,,是,是,06-2277272,台南市北區西門路三段77號,,,,,,,,,,,
1097,台南市,宸莘中醫診所,0,0,0,0,0,310,5,0,15,5,15,0,2023-02-09 11:59:31,是,是,,是,是,06-2997685,台南市安平區國平路152號,,,,,,,,,,,
1098,台南市,湯燕雪中醫診所,0,0,0,0,0,16,20,0,0,0,10,0,2023-02-09 11:48:26,是,是,是,是,是,06-2508571,台南市北區和緯路三段182號,,,,,,,,,,,
1099,台南市,慶平中醫診所,0,0,0,0,6,0,0,0,0,0,0,0,2023-02-09 11:27:33,是,是,,是,是,06-2938915,台南市安平區慶平路237號,,,,,,,,,,,
1100,台南市,陳德森內傷科中醫診所,0,15,0,0,0,22,0,0,0,0,23,0,2023-02-09 11:10:56,是,是,,是,是,06-2903059,台南市東區林森路一段192號,,,,,,,,,,,
1101,台南市,平安中醫診所,0,0,0,0,10,0,5,0,0,0,0,0,2023-02-09 10:51:10,是,是,,是,是,06-7821288,台南市學甲區自強路123號,,,,,,,,,,,
1102,台南市,立宸中醫診所,0,0,0,0,0,0,0,0,3,0,0,0,2023-02-09 10:49:50,是,是,,是,是,06-2055928,台南市永康區北興路360號,,,,,,,,,,,
1103,台南市,陳彥行中醫診所,0,2,0,0,0,0,6,0,186,0,0,0,2023-02-09 10:42:37,是,是,,是,是,06-2136878,台南巿中西區健康路一段142號,,,,,,,,,,,
1104,台南市,和氣中醫診所,0,0,0,0,1,0,3,0,0,0,0,0,2023-02-09 10:32:11,是,是,,是,是,06-2900896,台南市東區崇明路369號,,,,,,,,,,,
1105,台南市,澄明中醫診所,19,29,0,0,21,190,10,0,0,0,0,0,2023-02-09 10:15:40,是,是,是,是,是,06-2692333,台南市東區崇學路139～1號,,,,,,,,,,,
